symbol,legal_name,cik,figi,exchange_mic,security_type,share_class,currency,domicile,sic,source_classification,mapped_sector,primary_liquid_class
META,"Meta Platforms, Inc.",0001326801,,XNAS,COMMON_STOCK,CLASS_A,USD,US,7370,,,true
